Campus,Year,Building,Room,RoomType,Date,Start,End,BookingType,Department,Booking,Module,Section,Staff
UBCV,2023-2024,ALRD,122,Restricted,2024-03-26,17:30,20:30,SEM,LAW-V,LAW 435D-W/SEM/001,LAW 435D-W,001,"Hermanson, Chelsea"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-20,10:00,11:30,LEC,LAW-V,LAW 271-W/LEC/001,LAW 271-W,001,"Perrin, Benjamin"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-27,10:00,11:30,LEC,LAW-V,LAW 271-W/LEC/001,LAW 271-W,001,"Perrin, Benjamin"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-20,11:30,12:30,LEC,LAW-V,LAW 211-W/LEC/003,LAW 211-W,003,"Biukovic, Ljiljana"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-27,11:30,12:30,LEC,LAW-V,LAW 211-W/LEC/003,LAW 211-W,003,"Biukovic, Ljiljana"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-20,14:00,15:00,LEC,LAW-V,LAW 211-W/LEC/004,LAW 211-W,004,"Biukovic, Ljiljana"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-27,14:00,15:00,LEC,LAW-V,LAW 211-W/LEC/004,LAW 211-W,004,"Biukovic, Ljiljana"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-21,11:30,12:30,LEC,LAW-V,LAW 221-W/LEC/003,LAW 221-W,003,"Perrin, Benjamin"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-28,11:30,12:30,LEC,LAW-V,LAW 221-W/LEC/003,LAW 221-W,003,"Perrin, Benjamin"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-21,14:00,16:00,LEC,LAW-V,LAW 459-W/LEC/003, ,003,"Peihani, Maziar"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-28,14:00,16:00,LEC,LAW-V,LAW 459-W/LEC/003, ,003,"Peihani, Maziar"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-21,17:30,20:30,LEC,LAW-V,LAW 574-W/LEC/001, , ,"Dosanjh, Sandeep"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-28,17:30,20:30,LEC,LAW-V,LAW 574-W/LEC/001, , ,"Dosanjh, Sandeep"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-22,10:00,11:30,LEC,LAW-V,LAW 271-W/LEC/001,LAW 271-W,001,"Perrin, Benjamin"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-29,10:00,11:30,LEC,LAW-V,LAW 271-W/LEC/001,LAW 271-W,001,"Perrin, Benjamin"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-22,11:30,12:30,LEC,LAW-V,LAW 211-W/LEC/003,LAW 211-W,003,"Biukovic, Ljiljana"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-29,11:30,12:30,LEC,LAW-V,LAW 211-W/LEC/003,LAW 211-W,003,"Biukovic, Ljiljana"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-22,13:30,14:30,LEC,LAW-V,LAW 211-W/LEC/004,LAW 211-W,004,"Biukovic, Ljiljana"
UBCV,2023-2024,ALRD,122,Restricted,2024-03-29,13:30,14:30,LEC,LAW-V,LAW 211-W/LEC/004,LAW 211-W,004,"Biukovic, Ljiljana"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-18,14:00,17:00,SEM,LAW-V,LIBR 569C-W/LEC/002, ,003,"Ford, Cristie"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-25,14:00,17:00,SEM,LAW-V,LIBR 569C-W/LEC/002, ,003,"Ford, Cristie"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-19,9:30,11:00,LEC,LAW-V,LAW 241-W/LEC/002,LAW 241-W,002,"Thomasen, Kristen"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-26,9:30,11:00,LEC,LAW-V,LAW 241-W/LEC/002,LAW 241-W,002,"Thomasen, Kristen"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-19,11:30,12:30,LEC,LAW-V,LAW 221-W/LEC/002,LAW 221-W,002,"Harris, Nikos"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-26,11:30,12:30,LEC,LAW-V,LAW 221-W/LEC/002,LAW 221-W,002,"Harris, Nikos"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-19,17:00,20:00,LEC,LAW-V,LAW 332-W/001,LAW 332-W,001,"Hawkins, Tom"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-26,17:00,20:00,LEC,LAW-V,LAW 332-W/001,LAW 332-W,001,"Hawkins, Tom"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-20,9:30,10:30,LEC,LAW-V,LAW 231-W/LEC/002,LAW 231-W,002,"Pavlich, Dennis"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-27,9:30,10:30,LEC,LAW-V,LAW 231-W/LEC/002,LAW 231-W,002,"Pavlich, Dennis"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-20,11:30,12:30,LEC,LAW-V,LAW 211-W/LEC/001,LAW 211-W,001,"Routh, Supriya"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-27,11:30,12:30,LEC,LAW-V,LAW 211-W/LEC/001,LAW 211-W,001,"Routh, Supriya"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-20,14:00,15:30,LEC,LAW-V,LAW 271-W/LEC/004,LAW 271-W,004,"Kong, Hoi"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-27,14:00,15:30,LEC,LAW-V,LAW 271-W/LEC/004,LAW 271-W,004,"Kong, Hoi"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-20,17:00,20:00,LEC,LAW-V,LAW 464-W/LEC/001,LAW 464-W,001,"Wright, J. Kevin"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-27,17:00,20:00,LEC,LAW-V,LAW 464-W/LEC/001,LAW 464-W,001,"Wright, J. Kevin"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-21,9:30,11:00,LEC,LAW-V,LAW 241-W/LEC/002,LAW 241-W,002,"Thomasen, Kristen"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-28,9:30,11:00,LEC,LAW-V,LAW 241-W/LEC/002,LAW 241-W,002,"Thomasen, Kristen"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-21,11:30,12:30,LEC,LAW-V,LAW 221-W/LEC/002,LAW 221-W,002,"Harris, Nikos"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-28,11:30,12:30,LEC,LAW-V,LAW 221-W/LEC/002,LAW 221-W,002,"Harris, Nikos"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-21,14:00,16:00,LEC,LAW-V,LAW 291-W/LEC/002,LAW 291-W,002,"Beaton, Ryan"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-28,14:00,16:00,LEC,LAW-V,LAW 291-W/LEC/002,LAW 291-W,002,"Beaton, Ryan"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-21,17:00,20:00,LEC,LAW-V,LAW 405C-W/LEC/001,LAW 405C-W,001,"Song, Daniel"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-28,17:00,20:00,LEC,LAW-V,LAW 405C-W/LEC/001,LAW 405C-W,001,"Song, Daniel"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-22,9:30,10:30,LEC,LAW-V,LAW 231-W/LEC/002,LAW 231-W,002,"Pavlich, Dennis"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-29,9:30,10:30,LEC,LAW-V,LAW 231-W/LEC/002,LAW 231-W,002,"Pavlich, Dennis"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-22,11:30,12:30,LEC,LAW-V,LAW 211-W/LEC/001,LAW 211-W,001,"Routh, Supriya"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-29,11:30,12:30,LEC,LAW-V,LAW 211-W/LEC/001,LAW 211-W,001,"Routh, Supriya"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-22,13:30,15:00,LEC,LAW-V,LAW 271-W/LEC/004,LAW 271-W,004,"Kong, Hoi"
UBCV,2023-2024,ALRD,123,Restricted,2024-03-29,13:30,15:00,LEC,LAW-V,LAW 271-W/LEC/004,LAW 271-W,004,"Kong, Hoi"
UBCV,2023-2024,ALRD,335,Restricted,2024-03-18,14:00,17:00,LEC,LAW-V,LAW 404-W/LEC/001,LAW 404-W,001,"Grant, Isabel"
UBCV,2023-2024,ALRD,335,Restricted,2024-03-25,14:00,17:00,LEC,LAW-V,LAW 404-W/LEC/001,LAW 404-W,001,"Grant, Isabel"
UBCV,2023-2024,ALRD,335,Restricted,2024-03-19,15:30,17:00,PRC,LAW-V,LAW 427E-W/PRC/001,LAW 427E-W,001,"Barrett, Nicole"
UBCV,2023-2024,ALRD,335,Restricted,2024-03-26,15:30,17:00,PRC,LAW-V,LAW 427E-W/PRC/001,LAW 427E-W,001,"Barrett, Nicole"
UBCV,2023-2024,ALRD,335,Restricted,2024-03-22,9:00,12:00,WRK,LAW-V,LAW 380C-W/WRK/002,LAW 380C-W,002,"Martz, Lisa"
UBCV,2023-2024,ALRD,335,Restricted,2024-03-29,9:00,12:00,WRK,LAW-V,LAW 380C-W/WRK/002,LAW 380C-W,002,"Martz, Lisa"
