Campus,Year,Building,Room,RoomType,Start,End
UBCV,2023-2024,ALRD,113,General,2024-03-21 07:00,2024-03-21 09:30
UBCV,2023-2024,ALRD,113,General,2024-03-21 20:00,2024-03-21 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-22 07:00,2024-03-22 11:00
UBCV,2023-2024,ALRD,113,General,2024-03-22 13:00,2024-03-22 14:00
UBCV,2023-2024,ALRD,113,General,2024-03-22 16:00,2024-03-22 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-23 07:00,2024-03-23 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-24 07:00,2024-03-24 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-25 07:00,2024-03-25 09:30
UBCV,2023-2024,ALRD,113,General,2024-03-25 12:30,2024-03-25 14:00
UBCV,2023-2024,ALRD,113,General,2024-03-25 17:00,2024-03-25 18:00
UBCV,2023-2024,ALRD,113,General,2024-03-25 21:00,2024-03-25 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-26 07:00,2024-03-26 09:30
UBCV,2023-2024,ALRD,113,General,2024-03-26 14:00,2024-03-26 15:30
UBCV,2023-2024,ALRD,113,General,2024-03-26 18:30,2024-03-26 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-27 07:00,2024-03-27 09:00
UBCV,2023-2024,ALRD,113,General,2024-03-27 12:00,2024-03-27 14:00
UBCV,2023-2024,ALRD,113,General,2024-03-27 17:00,2024-03-27 18:00
UBCV,2023-2024,ALRD,113,General,2024-03-27 21:00,2024-03-27 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-28 07:00,2024-03-28 09:30
UBCV,2023-2024,ALRD,113,General,2024-03-28 20:00,2024-03-28 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-29 07:00,2024-03-29 11:00
UBCV,2023-2024,ALRD,113,General,2024-03-29 13:00,2024-03-29 14:00
UBCV,2023-2024,ALRD,113,General,2024-03-29 16:00,2024-03-29 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-30 07:00,2024-03-30 22:00
UBCV,2023-2024,ALRD,113,General,2024-03-31 07:00,2024-03-31 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-18 07:00,2024-03-18 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-18 12:00,2024-03-18 12:30
UBCV,2023-2024,ALRD,121,General,2024-03-18 20:00,2024-03-18 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-19 07:00,2024-03-19 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-19 17:00,2024-03-19 18:00
UBCV,2023-2024,ALRD,121,General,2024-03-19 21:00,2024-03-19 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-20 07:00,2024-03-20 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-20 11:00,2024-03-20 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-20 15:00,2024-03-20 15:30
UBCV,2023-2024,ALRD,121,General,2024-03-20 17:30,2024-03-20 18:00
UBCV,2023-2024,ALRD,121,General,2024-03-20 21:00,2024-03-20 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-21 07:00,2024-03-21 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-21 17:00,2024-03-21 17:30
UBCV,2023-2024,ALRD,121,General,2024-03-21 20:30,2024-03-21 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-22 07:00,2024-03-22 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-22 11:00,2024-03-22 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-22 12:30,2024-03-22 13:30
UBCV,2023-2024,ALRD,121,General,2024-03-22 14:30,2024-03-22 15:00
UBCV,2023-2024,ALRD,121,General,2024-03-22 17:00,2024-03-22 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-23 07:00,2024-03-23 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-23 16:30,2024-03-23 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-24 07:00,2024-03-24 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-24 16:30,2024-03-24 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-25 07:00,2024-03-25 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-25 12:00,2024-03-25 12:30
UBCV,2023-2024,ALRD,121,General,2024-03-25 20:00,2024-03-25 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-26 07:00,2024-03-26 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-26 17:00,2024-03-26 18:00
UBCV,2023-2024,ALRD,121,General,2024-03-26 21:00,2024-03-26 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-27 07:00,2024-03-27 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-27 11:00,2024-03-27 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-27 15:00,2024-03-27 15:30
UBCV,2023-2024,ALRD,121,General,2024-03-27 17:30,2024-03-27 18:00
UBCV,2023-2024,ALRD,121,General,2024-03-27 21:00,2024-03-27 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-28 07:00,2024-03-28 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-28 17:00,2024-03-28 17:30
UBCV,2023-2024,ALRD,121,General,2024-03-28 20:30,2024-03-28 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-29 07:00,2024-03-29 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-29 11:00,2024-03-29 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-29 12:30,2024-03-29 13:30
UBCV,2023-2024,ALRD,121,General,2024-03-29 14:30,2024-03-29 15:00
