Campus,Year,Building,Room,RoomType,Start,End
UBCV,2023-2024,SWNG,309,General,2023-11-03 07:00,2023-11-03 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-03 11:30,2023-11-03 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-04 07:00,2023-11-04 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-05 07:00,2023-11-05 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-06 07:00,2023-11-06 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-07 07:00,2023-11-07 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-07 11:00,2023-11-07 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-08 07:00,2023-11-08 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-08 11:30,2023-11-08 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-09 07:00,2023-11-09 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-09 11:00,2023-11-09 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-10 07:00,2023-11-10 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-10 11:30,2023-11-10 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-11 07:00,2023-11-11 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-12 07:00,2023-11-12 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-13 07:00,2023-11-13 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-14 07:00,2023-11-14 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-14 11:00,2023-11-14 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-15 07:00,2023-11-15 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-15 11:30,2023-11-15 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-16 07:00,2023-11-16 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-16 12:30,2023-11-16 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-17 07:00,2023-11-17 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-17 11:30,2023-11-17 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-18 07:00,2023-11-18 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-19 07:00,2023-11-19 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-20 07:00,2023-11-20 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-21 07:00,2023-11-21 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-21 11:00,2023-11-21 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-22 07:00,2023-11-22 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-22 11:30,2023-11-22 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-23 07:00,2023-11-23 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-23 11:00,2023-11-23 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-24 07:00,2023-11-24 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-24 11:30,2023-11-24 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-25 07:00,2023-11-25 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-26 07:00,2023-11-26 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-27 07:00,2023-11-27 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-28 07:00,2023-11-28 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-28 11:00,2023-11-28 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-29 07:00,2023-11-29 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-29 11:30,2023-11-29 22:00
UBCV,2023-2024,SWNG,309,General,2023-11-30 07:00,2023-11-30 10:00
UBCV,2023-2024,SWNG,309,General,2023-11-30 11:00,2023-11-30 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-01 07:00,2023-12-01 10:00
UBCV,2023-2024,SWNG,309,General,2023-12-01 11:30,2023-12-01 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-02 07:00,2023-12-02 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-03 07:00,2023-12-03 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-04 07:00,2023-12-04 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-05 07:00,2023-12-05 10:00
UBCV,2023-2024,SWNG,309,General,2023-12-05 11:00,2023-12-05 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-06 07:00,2023-12-06 10:00
UBCV,2023-2024,SWNG,309,General,2023-12-06 11:30,2023-12-06 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-07 07:00,2023-12-07 10:00
UBCV,2023-2024,SWNG,309,General,2023-12-07 12:30,2023-12-07 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-08 07:00,2023-12-08 10:00
UBCV,2023-2024,SWNG,309,General,2023-12-08 11:30,2023-12-08 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-09 07:00,2023-12-09 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-10 07:00,2023-12-10 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-11 07:00,2023-12-11 22:00
