Campus,Year,Building,Room,RoomType,Start,End
UBCV,2023-2024,ALRD,121,General,2024-02-16 11:00,2024-02-16 11:30
UBCV,2023-2024,ALRD,121,General,2024-02-16 12:30,2024-02-16 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-17 07:00,2024-02-17 09:00
UBCV,2023-2024,ALRD,121,General,2024-02-17 16:30,2024-02-17 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-18 07:00,2024-02-18 09:00
UBCV,2023-2024,ALRD,121,General,2024-02-18 16:30,2024-02-18 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-19 07:00,2024-02-19 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-20 07:00,2024-02-20 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-21 07:00,2024-02-21 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-22 07:00,2024-02-22 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-23 07:00,2024-02-23 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-24 07:00,2024-02-24 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-25 07:00,2024-02-25 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-26 07:00,2024-02-26 09:00
UBCV,2023-2024,ALRD,121,General,2024-02-26 12:00,2024-02-26 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-27 07:00,2024-02-27 09:00
UBCV,2023-2024,ALRD,121,General,2024-02-27 12:30,2024-02-27 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-28 07:00,2024-02-28 09:30
UBCV,2023-2024,ALRD,121,General,2024-02-28 11:00,2024-02-28 11:30
UBCV,2023-2024,ALRD,121,General,2024-02-28 12:30,2024-02-28 22:00
UBCV,2023-2024,ALRD,121,General,2024-02-29 07:00,2024-02-29 09:00
UBCV,2023-2024,ALRD,121,General,2024-02-29 12:30,2024-02-29 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-01 07:00,2024-03-01 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-01 11:00,2024-03-01 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-01 12:30,2024-03-01 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-02 07:00,2024-03-02 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-02 16:30,2024-03-02 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-03 07:00,2024-03-03 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-03 16:30,2024-03-03 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-04 07:00,2024-03-04 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-04 12:00,2024-03-04 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-05 07:00,2024-03-05 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-05 12:30,2024-03-05 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-06 07:00,2024-03-06 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-06 11:00,2024-03-06 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-06 12:30,2024-03-06 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-07 07:00,2024-03-07 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-07 12:30,2024-03-07 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-08 07:00,2024-03-08 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-08 11:00,2024-03-08 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-08 12:30,2024-03-08 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-09 07:00,2024-03-09 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-09 16:30,2024-03-09 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-10 07:00,2024-03-10 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-10 16:30,2024-03-10 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-11 07:00,2024-03-11 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-11 12:00,2024-03-11 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-12 07:00,2024-03-12 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-12 12:30,2024-03-12 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-13 07:00,2024-03-13 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-13 11:00,2024-03-13 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-13 12:30,2024-03-13 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-14 07:00,2024-03-14 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-14 12:30,2024-03-14 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-15 07:00,2024-03-15 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-15 11:00,2024-03-15 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-15 12:30,2024-03-15 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-16 07:00,2024-03-16 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-16 16:30,2024-03-16 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-17 07:00,2024-03-17 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-17 16:30,2024-03-17 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-18 07:00,2024-03-18 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-18 12:00,2024-03-18 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-19 07:00,2024-03-19 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-19 12:30,2024-03-19 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-20 07:00,2024-03-20 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-20 11:00,2024-03-20 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-20 12:30,2024-03-20 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-21 07:00,2024-03-21 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-21 12:30,2024-03-21 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-22 07:00,2024-03-22 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-22 11:00,2024-03-22 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-22 12:30,2024-03-22 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-23 07:00,2024-03-23 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-23 16:30,2024-03-23 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-24 07:00,2024-03-24 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-24 16:30,2024-03-24 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-25 07:00,2024-03-25 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-25 12:00,2024-03-25 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-26 07:00,2024-03-26 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-26 12:30,2024-03-26 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-27 07:00,2024-03-27 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-27 11:00,2024-03-27 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-27 12:30,2024-03-27 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-28 07:00,2024-03-28 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-28 12:30,2024-03-28 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-29 07:00,2024-03-29 09:30
UBCV,2023-2024,ALRD,121,General,2024-03-29 11:00,2024-03-29 11:30
UBCV,2023-2024,ALRD,121,General,2024-03-29 12:30,2024-03-29 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-30 07:00,2024-03-30 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-30 16:30,2024-03-30 22:00
UBCV,2023-2024,ALRD,121,General,2024-03-31 07:00,2024-03-31 09:00
UBCV,2023-2024,ALRD,121,General,2024-03-31 16:30,2024-03-31 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-01 07:00,2024-04-01 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-01 12:00,2024-04-01 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-02 07:00,2024-04-02 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-02 12:30,2024-04-02 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-03 07:00,2024-04-03 09:30
UBCV,2023-2024,ALRD,121,General,2024-04-03 11:00,2024-04-03 11:30
UBCV,2023-2024,ALRD,121,General,2024-04-03 12:30,2024-04-03 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-04 07:00,2024-04-04 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-04 12:30,2024-04-04 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-05 07:00,2024-04-05 09:30
UBCV,2023-2024,ALRD,121,General,2024-04-05 11:00,2024-04-05 11:30
UBCV,2023-2024,ALRD,121,General,2024-04-05 12:30,2024-04-05 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-06 07:00,2024-04-06 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-06 16:30,2024-04-06 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-07 07:00,2024-04-07 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-07 16:30,2024-04-07 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-08 07:00,2024-04-08 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-08 12:00,2024-04-08 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-09 07:00,2024-04-09 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-09 12:30,2024-04-09 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-10 07:00,2024-04-10 09:30
UBCV,2023-2024,ALRD,121,General,2024-04-10 11:00,2024-04-10 11:30
UBCV,2023-2024,ALRD,121,General,2024-04-10 12:30,2024-04-10 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-11 07:00,2024-04-11 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-11 12:30,2024-04-11 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-12 07:00,2024-04-12 09:30
UBCV,2023-2024,ALRD,121,General,2024-04-12 11:00,2024-04-12 11:30
UBCV,2023-2024,ALRD,121,General,2024-04-12 12:30,2024-04-12 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-13 07:00,2024-04-13 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-13 16:30,2024-04-13 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-14 07:00,2024-04-14 09:00
UBCV,2023-2024,ALRD,121,General,2024-04-14 16:30,2024-04-14 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-15 07:00,2024-04-15 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-29 07:00,2024-04-29 22:00
UBCV,2023-2024,ALRD,121,General,2024-04-30 07:00,2024-04-30 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-01 07:00,2024-05-01 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-02 07:00,2024-05-02 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-03 07:00,2024-05-03 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-04 07:00,2024-05-04 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-05 07:00,2024-05-05 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-06 07:00,2024-05-06 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-07 07:00,2024-05-07 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-08 07:00,2024-05-08 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-09 07:00,2024-05-09 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-10 07:00,2024-05-10 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-11 07:00,2024-05-11 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-12 07:00,2024-05-12 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-13 07:00,2024-05-13 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-14 07:00,2024-05-14 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-15 07:00,2024-05-15 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-16 07:00,2024-05-16 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-17 07:00,2024-05-17 08:00
UBCV,2023-2024,ALRD,121,General,2024-05-17 17:00,2024-05-17 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-18 07:00,2024-05-18 08:00
UBCV,2023-2024,ALRD,121,General,2024-05-18 17:00,2024-05-18 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-19 07:00,2024-05-19 08:00
UBCV,2023-2024,ALRD,121,General,2024-05-19 18:00,2024-05-19 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-20 07:00,2024-05-20 08:00
UBCV,2023-2024,ALRD,121,General,2024-05-20 18:00,2024-05-20 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-21 07:00,2024-05-21 08:00
UBCV,2023-2024,ALRD,121,General,2024-05-21 18:00,2024-05-21 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-22 07:00,2024-05-22 08:00
UBCV,2023-2024,ALRD,121,General,2024-05-22 18:00,2024-05-22 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-23 07:00,2024-05-23 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-24 07:00,2024-05-24 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-25 07:00,2024-05-25 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-26 07:00,2024-05-26 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-27 07:00,2024-05-27 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-28 07:00,2024-05-28 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-29 07:00,2024-05-29 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-30 07:00,2024-05-30 22:00
UBCV,2023-2024,ALRD,121,General,2024-05-31 07:00,2024-05-31 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-01 07:00,2024-06-01 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-02 07:00,2024-06-02 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-03 07:00,2024-06-03 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-04 07:00,2024-06-04 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-05 07:00,2024-06-05 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-06 07:00,2024-06-06 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-07 07:00,2024-06-07 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-08 07:00,2024-06-08 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-09 07:00,2024-06-09 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-10 07:00,2024-06-10 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-10 16:30,2024-06-10 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-11 07:00,2024-06-11 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-11 16:30,2024-06-11 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-12 07:00,2024-06-12 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-12 16:30,2024-06-12 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-13 07:00,2024-06-13 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-13 16:30,2024-06-13 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-14 07:00,2024-06-14 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-14 16:30,2024-06-14 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-15 07:00,2024-06-15 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-16 07:00,2024-06-16 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-17 07:00,2024-06-17 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-17 16:30,2024-06-17 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-18 07:00,2024-06-18 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-18 16:30,2024-06-18 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-19 07:00,2024-06-19 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-19 16:30,2024-06-19 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-20 07:00,2024-06-20 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-20 16:30,2024-06-20 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-21 07:00,2024-06-21 09:00
UBCV,2023-2024,ALRD,121,General,2024-06-21 16:30,2024-06-21 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-22 07:00,2024-06-22 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-23 07:00,2024-06-23 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-24 07:00,2024-06-24 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-25 07:00,2024-06-25 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-26 07:00,2024-06-26 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-27 07:00,2024-06-27 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-28 07:00,2024-06-28 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-29 07:00,2024-06-29 22:00
UBCV,2023-2024,ALRD,121,General,2024-06-30 07:00,2024-06-30 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-01 07:00,2024-07-01 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-01 16:30,2024-07-01 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-02 07:00,2024-07-02 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-02 16:30,2024-07-02 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-03 07:00,2024-07-03 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-03 16:30,2024-07-03 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-04 07:00,2024-07-04 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-04 16:30,2024-07-04 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-05 07:00,2024-07-05 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-05 16:30,2024-07-05 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-06 07:00,2024-07-06 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-07 07:00,2024-07-07 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-08 07:00,2024-07-08 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-09 07:00,2024-07-09 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-10 07:00,2024-07-10 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-11 07:00,2024-07-11 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-12 07:00,2024-07-12 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-13 07:00,2024-07-13 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-14 07:00,2024-07-14 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-15 07:00,2024-07-15 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-15 16:30,2024-07-15 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-16 07:00,2024-07-16 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-16 16:30,2024-07-16 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-17 07:00,2024-07-17 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-17 16:30,2024-07-17 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-18 07:00,2024-07-18 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-18 16:30,2024-07-18 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-19 07:00,2024-07-19 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-19 16:30,2024-07-19 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-20 07:00,2024-07-20 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-21 07:00,2024-07-21 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-22 07:00,2024-07-22 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-22 16:30,2024-07-22 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-23 07:00,2024-07-23 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-23 16:30,2024-07-23 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-24 07:00,2024-07-24 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-24 16:30,2024-07-24 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-25 07:00,2024-07-25 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-25 16:30,2024-07-25 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-26 07:00,2024-07-26 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-26 16:30,2024-07-26 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-27 07:00,2024-07-27 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-28 07:00,2024-07-28 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-29 07:00,2024-07-29 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-29 16:30,2024-07-29 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-30 07:00,2024-07-30 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-30 16:30,2024-07-30 22:00
UBCV,2023-2024,ALRD,121,General,2024-07-31 07:00,2024-07-31 09:00
UBCV,2023-2024,ALRD,121,General,2024-07-31 16:30,2024-07-31 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-01 07:00,2024-08-01 09:00
UBCV,2023-2024,ALRD,121,General,2024-08-01 16:30,2024-08-01 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-02 07:00,2024-08-02 09:00
UBCV,2023-2024,ALRD,121,General,2024-08-02 16:30,2024-08-02 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-03 07:00,2024-08-03 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-04 07:00,2024-08-04 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-05 07:00,2024-08-05 09:00
UBCV,2023-2024,ALRD,121,General,2024-08-05 16:30,2024-08-05 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-06 07:00,2024-08-06 09:00
UBCV,2023-2024,ALRD,121,General,2024-08-06 16:30,2024-08-06 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-07 07:00,2024-08-07 09:00
UBCV,2023-2024,ALRD,121,General,2024-08-07 16:30,2024-08-07 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-08 07:00,2024-08-08 09:00
UBCV,2023-2024,ALRD,121,General,2024-08-08 16:30,2024-08-08 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-09 07:00,2024-08-09 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-10 07:00,2024-08-10 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-11 07:00,2024-08-11 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-12 07:00,2024-08-12 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-13 07:00,2024-08-13 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-14 07:00,2024-08-14 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-15 07:00,2024-08-15 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-16 07:00,2024-08-16 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-17 07:00,2024-08-17 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-18 07:00,2024-08-18 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-19 07:00,2024-08-19 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-20 07:00,2024-08-20 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-21 07:00,2024-08-21 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-22 07:00,2024-08-22 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-23 07:00,2024-08-23 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-24 07:00,2024-08-24 22:00
UBCV,2023-2024,ALRD,121,General,2024-08-25 07:00,2024-08-25 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-21 07:00,2023-08-21 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-22 07:00,2023-08-22 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-23 07:00,2023-08-23 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-24 07:00,2023-08-24 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-25 07:00,2023-08-25 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-26 07:00,2023-08-26 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-27 07:00,2023-08-27 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-28 07:00,2023-08-28 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-29 07:00,2023-08-29 08:00
UBCV,2023-2024,ALRD,105,General,2023-08-29 17:00,2023-08-29 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-30 07:00,2023-08-30 08:00
UBCV,2023-2024,ALRD,105,General,2023-08-30 17:00,2023-08-30 22:00
UBCV,2023-2024,ALRD,105,General,2023-08-31 07:00,2023-08-31 08:00
UBCV,2023-2024,ALRD,105,General,2023-08-31 17:00,2023-08-31 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-01 07:00,2023-09-01 08:00
UBCV,2023-2024,ALRD,105,General,2023-09-01 17:00,2023-09-01 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-02 07:00,2023-09-02 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-03 07:00,2023-09-03 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-04 07:00,2023-09-04 09:30
UBCV,2023-2024,ALRD,105,General,2023-09-04 12:30,2023-09-04 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-05 07:00,2023-09-05 09:00
UBCV,2023-2024,ALRD,105,General,2023-09-05 10:30,2023-09-05 11:00
UBCV,2023-2024,ALRD,105,General,2023-09-05 12:30,2023-09-05 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-06 07:00,2023-09-06 09:00
UBCV,2023-2024,ALRD,105,General,2023-09-06 10:30,2023-09-06 11:00
UBCV,2023-2024,ALRD,105,General,2023-09-06 12:30,2023-09-06 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-07 07:00,2023-09-07 09:00
UBCV,2023-2024,ALRD,105,General,2023-09-07 10:30,2023-09-07 11:00
UBCV,2023-2024,ALRD,105,General,2023-09-07 12:30,2023-09-07 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-08 07:00,2023-09-08 09:00
UBCV,2023-2024,ALRD,105,General,2023-09-08 10:30,2023-09-08 11:00
UBCV,2023-2024,ALRD,105,General,2023-09-08 12:30,2023-09-08 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-09 07:00,2023-09-09 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-10 07:00,2023-09-10 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-11 07:00,2023-09-11 09:30
UBCV,2023-2024,ALRD,105,General,2023-09-11 12:30,2023-09-11 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-12 07:00,2023-09-12 09:00
UBCV,2023-2024,ALRD,105,General,2023-09-12 10:30,2023-09-12 11:00
UBCV,2023-2024,ALRD,105,General,2023-09-12 12:30,2023-09-12 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-13 07:00,2023-09-13 09:00
UBCV,2023-2024,ALRD,105,General,2023-09-13 10:30,2023-09-13 11:00
UBCV,2023-2024,ALRD,105,General,2023-09-13 12:30,2023-09-13 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-14 07:00,2023-09-14 09:00
UBCV,2023-2024,ALRD,105,General,2023-09-14 10:30,2023-09-14 11:00
UBCV,2023-2024,ALRD,105,General,2023-09-14 12:30,2023-09-14 22:00
UBCV,2023-2024,ALRD,105,General,2023-09-15 07:00,2023-09-15 09:00
UBCV,2023-2024,ALRD,105,General,2023-09-15 10:30,2023-09-15 11:00
